set|hollis-id|title|locator|pub|author|isbn|tbrc-rid
tibetan.dlc.xml|007366557-6|Tsad maʼi bstan bchos chen po rigs rgyan :subject, seven treatises on valid cognition /by Rgyalwa Dge-dun-drub, First Dalai Lama.|94901230|Mundgod, U.K., Karnataka, India :Drepung Loseling Library Society,1992.|Dge-ʼdun-grub,Dalai Lama I,1391-1474.||
tibetan.dlc.xml|007366558-4|Tsad maʼi bstan bchos sde bdun gyi rgyan yid kyi mun sal :subject, logical establishment of Buddha and doctrine /by Mkhas-grdub Geleks Dpal-bsang.|94901231|Mundgod, Karnataka :Drepung Loseling Library Society,1992.|Mkhas-grub Dge-legs-dpal-bzaṅ-po,1385-1438.||
tibetan.dlc.xml|007366560-6|Gesar.Rtsi-roṅ-lug-rdzoṅ :ʾdzam gliṅ Gesar rgyal poʾi rnam thar las mtsho mi nub kyi dar gʾyaṅ blaṅs paʾi stod cha Rtsi-roṅ-lug-rdzoṅ ʾbebs pa be ha ra tisma : an account of King Gesar of Gliṅʾs conquest of Sbe-ra Khri-bdud-rgyal-po (Rtsi-roṅ) and his treasure of sheep /edited by Tashi Tsering.|93908440|Dharamsala, H.P., India :Library of Tibetan Works and Archives,1986.|||
tibetan.dlc.xml|007366561-4|Collected writings of A-rab Rinpoche Dge-ʾdun-dar-rgyas of Bu-dgon-bshad-sgrub-chos-ʾkhor, Brag-g-yab [i.e. Brag-gʾyab], Khams.|93908452|Dharamsala, India :Library of Tibetan Works &amp; Archives,1989.|Dge-ʾdun-dar-rgyas,A-rab Rinpoche.||W24890
tibetan.dlc.xml|007366562-2|Sga-rje Khams-gźuṅ Dgon-paʾi phyag bźes grub thob Karma gliṅ paʾi gter byon źi khro dgoṅs pa raṅ grol gyi chos sde.|93908627|Dharamsala, India :Library of Tibetan Works &amp; Archives,1988.|||W1KG12130
tibetan.dlc.xml|007366563-0|Srid źiʾi gtsug rgyan dam pa Rje-btsun Dge-ʾdun-bstan-ʾdzin-nor-bu dpal bzaṅ poʾi rnam par thar pa gtam du brjod pa rnam sad lhaʾi rṅa chen skal bzaṅ gdul byaʾi re skoṅ :biography of the VIIth La-mo Źabs-druṅ Dkar-po Dge-ʾdun-bstan-ʾdzin-nor-bu (1873-1927) ; and, Mkhas btsun bzaṅ gsum gyi bdag ñid luṅ rtogs yon tan gyi gter mdzod Tsha-gan-ho-thog-thu Dge-ʾdun-bstan-ʾdzin-nor-bu dpal bzaṅ poʾi sku gduṅ rin po che dge legs ʾod ʾbar gyi dkar chag Ut-pal gźon nuʾi chun po : an account of the funeral ceremonies and entombment rites of the VIIth La-mo Źabs-druṅ Dkar-po /by A-lags Bla-ko ʾJigs-med-ʾphrin-las-rgya-mtsho, with detailed introduction by Yontan Gyamtso.|93908691|Dharamsala :Library of Tibetan Works and Archives,1987.|ʾJigs-med-ʾphrin-las-rgya-mtsho,A-lags Bla-ko,1866-1946?||W23184
tibetan.dlc.xml|007366564-9|Phyag rgya chen poʼi khrid yig chen mo gñug maʼi de ñid gsal ba :an introductory manual for the practice of the Mahāmudra precepts /by Dwags-po Paṇ-chen Bkra-śis-rnam-rgyal.|93910724|Bir, Dist. Kangra, Himachal Pradesh :Tsondu Senghe,1992.|Bkra-śis-rnam-rgyal,Dwags-po Paṇ-chen,1512 or 1513-1587.||W23179
tibetan.dlc.xml|007366565-7|Dam chos dgoṅs pa gcig paʾi gsal byed :a detailed explanation of the ʾBri-guṅ Bkaʾ-brgyud-pa dgoṅs gcig teaching /by the Fourth Źwa-dmar Rin-po-che Chos-grags-ye-śes, with additional material on the dgoṅs gcig by other Karma-pa authors.|93911039|Bir, Distt. Kangra, Himachal Pradesh :D. Tsondu Senghe,1992.|Chos-kyi-grags-pa-ye-śes-dpal-bzaṅ-po,Źwa-dmar IV,1453-1524.||W23177
tibetan.dlc.xml|007366566-5|A comprehensive collection of liturgical texts for the practice of the Longchen Nyingthig (Klong-chen Snying-thig) tradition.|93911041|Delhi, India :Konchhog Lhadrepa,1993.|||
tibetan.dlc.xml|007366567-3|Bkaʾ-brgud [i.e. brgyud] Rinpocheʾi mgur mtsho ye shes byin ʾbebs :the collected songs of esoteric spiritual realisation (Mgur) of the Bkaʾ-brgyud-pa school in general and the ʾBri-guṅ Bkaʾ-brgyud-pa school in particular /arranged and edited by the 7th ʾBri-guṅ Skyabs-mgon Che-tshaṅ Dkon-mchog-bstan-ʾdzin-ʾphrin-las-lhun-ʾgrub.|93911044|Dehradun, U.P. :Drikung Kagyu Institute,1991.|||W21963
tibetan.dlc.xml|007366568-1|Dgaʾ-ldan Byaṅ-rtse Thos-bsam Nor-gliṅ Grwa-tshaṅ gi bsdus grwaʾi skor.|94902347|Mondgod, N. Kanara, Karnataka State, India :Library of Gaden Jangtse Monastery,1989.|||
tibetan.dlc.xml|007366569-X|Tibet-all pervading sun mirror of pure democracy /by Nyima Gyalpo|94903274|[Delhi] :Phadug Nyima Gyalpo,1993-2006.|Ñi-ma-rgyal-po, La-stod Pha-drug Chos-phug,1940-||
tibetan.dlc.xml|007366570-3|Rwa-stod bsdus grwa daṅ deʾi dogs gcod /Rwa-stod bsdus grwa mdzad pa po ʾJam-dbyaṅs Bla-ma Mchog-lha-ʾod-zer ; deʾi dogs gcod mdzad pa po Stoṅ-ʾkhor Źabs-druṅ ʾJam-dpal-dge-ʾdun-rgya-mtsho = The logic primer of Rato : text and commentary / text by Jamyang Lama Choglha Oser ; commentary by Tsongkor Shabdrung Jampel Gendun Gyatso.|93907854|Mundgod, South India :Published by Rato Datsang Tibetan Monastic University with the assistance of the Rato Datsang Foundation, New York, USA,1992.|ʾJam-dbyaṅs Bla-ma Mchog-lha-ʾod-zer.||W1KG4774
tibetan.dlc.xml|007366571-1|Khams Gru-gu lha brag ʾYe-brdzu gñan poʾi chos skor.|93908445|Dharamsala, India :Library of Tibetan Works &amp; Archives,c1988.|||W23558
tibetan.dlc.xml|007366572-X|Chos-grwa-chen-po Bkra-śis-lhun-po dpal gyi sde chen phyogs thams cad las rnam par rgyal baʾi gliṅ gi chos ʾbyuṅ ṅo mtshar dad paʾi sgo ʾbyed ces bya ba bźugs so /[compiled by] Rdzoṅ-rtse Byams-pa-thub-bstan.|93908447|Dharamsala :Bod kyi dpe mdzod khaṅ,1991.|||
tibetan.dlc.xml|007366573-8|Gcod tshogs :the collected Gcod teachings of the Dge-lugs-pa tradition /by Ma-ti Bhadra-Kirti, Blo-bzaṅ-don-ldan, and others.|93908454|Dharamsala, H.P., India :Library of Tibetan Works &amp; Archives,1986.|||W1KG3982
tibetan.dlc.xml|007366574-6|Commentary on the famed treatise of Tsong-kha-paʾs Drang nges legs bshad snying po on the theory of Neyārtha and Nītārtha, the two truths of Buddhism /by the Second Dalai Lama Dge-ʾdun-rgya-mtsho.|93908677|Dharamsala, India :Library of Tibetan Works and Archives,1990.|Dge-ʾdun-rgya-mtsho,Dalai Lama II,1476-1542.||
tibetan.dlc.xml|007366575-4|ʾJigs rten dbang phyug dpal Karma-pa chen po bco lnga paʾi gsung gi gsang ba bsam gyis mi khyab pa las ngo tshar spar du bzhugs paʾi glegs bam rnams kyi dkar chag chos tshul rnam par ʾbyed paʾi zla snang :a short biography of the XVth Karmapa Khakhyap Dorjee (Mkhaʾ-khyab-Rdo-rje) followed by the list of contents of his ten volume collected writings /by his son, Karse Kongtrul Khyentse Oser (Kar-sras Kong-sprul Mkhyen-brtseʾi-ʾod-zer).|93910730 //r96|Delhi, India :Konchhog Lhadrepa,1993.|ʾJam-dbyaṅs-mkhyen-brtseʾi-ʾod-zer,Kar-sras Koṅ-sprul,1904-1953.||
tibetan.dlc.xml|007366576-2|Mdo-khams Rdzogs-chen Dgon gyi lo rgyus nor buʾi phreṅ ba =A history of hierarchs of Rdzogs-chen Monastery in Khams /by Rgyal-dbaṅ-chos-kyi-ñi-ma.|93911040|Delhi, India :Konchhog Lhadrepa,1986.|Rgyal-dbaṅ-chos-kyi-ñi-ma,Śar Me-ñag-pa.||W23714
tibetan.dlc.xml|007366577-0|Tshad ma rnam hgrel gyi bsdus gshun ces byahi sgo hbyed rgol ngan glan po hjom pa gdon lnaahi gad rgyans lde mig bshungs so :Pramana-vartik treatise of abridged logical subject : a key to determining of object of knowledge called "destruction of evil disputant bull with the roaring from lion's vocal" /by Jamyang Lama Choglha Woser.|94902047|Mundgod, N.K., Karnataka, India :Drepung Loseling Library Society,1991.|ʾJam-dbyaṅs Bla-ma Mchog-lha-ʾod-zer.||
tibetan.dlc.xml|007366578-9|Collected biographies of the successive embodiments of the Karmapas, 1st to 16th /by Sman-sdong Mtshams-pa Karma Nges-don-bstan-rgyas, Kar-sras Kong-sprul Mkhyen-brtseʼi-ʼod-zer, and Khra-ʼgu Rin-po-che.|94902599|Delhi, India :Konchog Lhadrepa,1994.|Karma-ṅes-don-bstan-rgyas,active 1891.||
tibetan.dlc.xml|007366579-7|Rgya dkar nag rgya ser Kasmira Bal Bod Hor gyi yi ge daṅ dpe ris rnam graṅ maṅ ba :graphic tables of Indic and allied scripts with ornamental and cryptographic characters of Tibet /by Lcaṅ-luṅ Paṇḍita.|93908690|Dharamsala :Library of Tibetan Works and Archives,1991.|Ṅag-dbaṅ-blo-bzaṅ-bstan-paʾi-rgyal-mtshan,Lcaṅ-luṅ Paṇḍita,1770-1846.||
tibetan.dlc.xml|007366580-0|A-phyi Chos-kyi-sgrol-maʾi śo mo snaṅ srid gsal baʾi me loṅ :on the casting of dice for prognostication according to the sadhana focussing on A-phyi Chos-kyi-sgrol-ma, the protective deity of ʾBri-guṅ Bkaʾ-brgyud-pa /by the H.H. IInd ʾBri-guṅ Skyabs-mgon Che-tshaṅ ʾPhrin-las-bzaṅ-po.|93911037|Bir, Distt. Kangra, Himachal Pradesh :D. Tsondu Senghe,1992.|Dkon-mchog-ʾphrin-las-bzaṅ-po,ʾBri-guṅ Che-tshaṅ II,1656-1718.||
tibetan.dlc.xml|007366581-9|Dpal sgyu ʾphrul drwa baʾi khro bo dam pa rgyan gyi mchan trig He-ru-kaʾi dgoṅs rgyan :a liturugical arrangement of the sadhana of the wrathful deities of the Źi-thro [i.e. Źi-khro] mandala according to the Bkaʾ-ma tradition /written by Dzoṅ-gsar Mkhyen-brtse Chos-kyi-blo-gros.|93911042|Delhi :Published by Samdrup Tsering for H.H. Dilgo Khyentse Rinpoche, Bhutan,1988.|ʾJam-dbyaṅs-chos-kyi-blo-gros,Mkhyen-brtse,1896-1959.||
tibetan.dlc.xml|007366585-1|Bstan po Lha-sras Dar-ma daʾn deʾi rjes su byuṅ baʾi rgyal rabs mdor bsdus /Mkhar-rmeʾu Bsam-gtan-rgyal-mtshan.|93911045|Dharamsala :Bod kyi dpe mdzod khaṅ,1986.|Karmay, Samten Gyaltsen.||W00KG09750
tibetan.dlc.xml|007366586-X|Byaṅ chub spyod paʾi smon lam phan bdeʾi ljon paʾi zin bris :explanatory notes on the Byaṅ chub spyod paʾi smon lam of Khraṅ-po Gter-chen Śe [i.e. Śes]-rab Od-zer, a disciple of ʾBri-guṅ Rin-chen Phun-tshogs /by ʾJam-dbyaṅs Mkhyen-brtseʾi-dbaṅ-po.|94902338|Delhi, India :Konchhog Lhadrepa,1986.|Mkhyen-brtseʾi-dbaṅ-po,ʾJam-dbyaṅs,1820-1892.||
tibetan.dlc.xml|007366587-8|Chen po Hor gyi rgyal khams su dam paʾi chos rin po che lan gsum du dar baʾi tshul las brtsams paʾi gtam dwaṅs gsal me loṅ /ʾJam-dpal-śes-rab kyis bris.|94904798|[Mundgod], Distt. North Kanara, K.S., India :Drepung Gomang Dratsang College,1991.|ʾJam-dpal-śes-rab.||
tibetan.dlc.xml|007366590-8|Rin gter dbang gi mtshams sbyor myung [i.e. ñuṅ] gsal :complements to volume Ya of the dbang gi zin ʾbris of Mkhaʾ-khyab-rdo-rje, part of the Rin chen gter mdzod chen mo [of Jamgon Kongtrul].|93910727|Paro, Bhutan :Lama Ngodrub and Sherab Drimed,1988.|Mkhaʾ-khyab-rdo-rje,Karma-pa XV,1871-1922.||
tibetan.dlc.xml|007366591-6|The biography of Bo-dong Paṇ-chen Phyogs-las-rnam-rgyal /by his disciple Dkon-mchog-ʾbangs, also known as Amoghasiddhi.|94904566|New Delhi, India :Western Tibetan Cultural Association,1993.|Dkon-mchog-ʼbaṅs.||
tibetan.dlc.xml|007366596-7|History of the treasure masters :zab moʾi gter daṅ gter ston grub thob ji ltar byon paʾi lo rgyus modor [i.e. mdor] bsdus bkod pa rin chen Be-dʾu-ryaʾi [i.e. Be-duryaʾi] phreṅ ba /ʾJam-mgon Koṅ-sprul Blo-sgros-mthaʾ-gyas.|93910731 //r95|Bhutan :Published by Samdrup Tsering for H.H. Dilgo Khyentse Rinpoche,1988.|Koṅ-sprul Blo-gros-mthaʾ-yas,1813-1899.||
tibetan.dlc.xml|007366597-5|Dṅos yod kyi lam nas Bod kyi bden pa ra sprod.|93911644|Rda-ram-sa-la :Bod gźuṅ phyi ʼbrel daṅ dril bsgrags las khuṅ,1993.|||
tibetan.dlc.xml|007366598-3|Bkaʾ-bcu Grags-pa-rgya-mtshoʾi rnam thar [phyogs] bsdebs pad dkar chun poʾi dkar chag /[Bya-bral Kun-dgaʾ-rgya-mtsho ... et al.].|94904565 //r95|Mundgod, N.K., Karnataka :Drepung Loseling Library Society,1986.|||
tibetan.dlc.xml|007366599-1|Selected minor writings of the Sa-skya-pa masters Rje-btsun Grags-pa-rgyal-mtshan and Sa-skya Paṇḍita /edited by Thub-bstan-chos-dar.|94904804|New Delhi :Nagwang Topgyal,1991.|Grags-pa-rgyal-mtshan,1147-1216.||
tibetan.dlc.xml|007366601-7|Lhar bcas ʼgro baʼi mchod sdoṅ Jo-bo sku mched gsum sṅon byuṅ gi gtam rabs brjod pa rin chen Baidūrya sṅon poʼi pi waṃ /[Nag-dbaṅ-bsod-nams-rgyal-mtshan-blo-gros-mi-zad-paʼi-sgra-dbyaṅs].|94905000|Rda-ram-sa-la :Bod-ljoṅs Mnaʼ-ris rig gźuṅ gces skyoṅ khaṅ,1988.|Ṅag-dbaṅ-bsod-nams-rgyal-mtshan-blo-gros-mi-zad-paʼi-sgra-dbyaṅs,approximately 1835-approximately 1895.||
tibetan.dlc.xml|007366602-5|Bkaʾ babs gliṅ paʾi thun min naṅ gi rnam mgur bsdus pa /by Thub-bstan-rgyal-mtshan Mkhyen-brtseʾi-myu-gu.|94905001|Delhi :Lobsang Tharchin,1993.|Mkhyen-brsteʾi-myu-gu,Thub-bstan-rgyal-mtshan.||
tibetan.dlc.xml|007366603-3|Rgya ba Mkhyen-brtseʾi-myu-guʾi thun moṅ phyi yi rnam myur /Mkhyen-brtseʾi-myu-gu.|94905002|Delhi :Lobsang Tharchin,1993.|Mkhyen-brsteʾi-myu-gu, Thub-bstan-rgyal-mtshan.||
tibetan.dlc.xml|007366604-1|Dbu ma rtsa baʼi ʼgrel pa tshig gsal /Slob-dpon Zla-ba-grags-pa = Mulamadhyamikavritti-prasanna-pada-nama / Acharya Chandrakirti.|94905736|Dehra Dun, U.P., India :Sakya College,1993.|Candrakīrti.||
tibetan.dlc.xml|007366605-X|Lta ba ṅan sel gyi man ṅag śaṅ śaṅ teʾuʾi sgra dbyaṅs /Mkhyen-brtseʾi-myu-gu.|94906046|Delhi :Lobsang Tharchin,1993.|Mkhyen-brtseʾi-myu-gu, Thub-bstan-rgyal-mtshan.||
tibetan.dlc.xml|007366606-8|Chos ʾbyuṅ si tāʾi gʾyas /sbyar ba po Ṅag-dbaṅ-rgya-mtsho.|94905734|Leh, Ladakh :Ge Nawang Gyatso,[1987]|Nag-dbaṅ-rgya-mtsho.||
tibetan.dlc.xml|007366607-6|Sku gdung sku gzhugs gnyis kyi thig rtsa :a volume on the construction of 120 different Bonpo stupas, consisting of quotation collected from many different sources /edited by Lopon Tenzin Namdak.|94906470|Kathmandu, Nepal :Tritan Narbutse Bon Education Centre,1990.|||
tibetan.dlc.xml|007366608-4|Chos spyod kyi rim pa thar lam rab gsal :arrangement of the liturgical texts in use at O-rgyan-smin-grol-gling Nges-don-dgaʾ-tshal-gling monastery in Tibet.|94906724|Delhi :Konchog Lhadrepa,1994.|||
tibetan.dlc.xml|007366612-2|Dbu maʾi mtha [sic] dpyod dgong[s] pa rab gsal Kun-mkhyen Legs-pa-don-dub [i.e. grub] gyi gsuṅ :a clear and thorough analysis of the Madhayamika [sic] philosophy /by Chos-ʾbyor-dpal-bzang.|95900687|Delhi :Nagwang Dorjee,1988.|Chos-ʾbyor-dpal-bzang.||
tibetan.dlc.xml|007366613-0|Dpal dus kyi ʾkhor loʾi bskyed rim gyi rnam bźag ʾjam dpal źal luṅ /[ʾJam-dbyaṅs-thub-bstan-ñi-ma].|95900688|Rda-sa [i.e. Dharamsala] :Rnam-rgyal Grwa-tshaṅ,1991.|ʾJam-dbyaṅs-thub-bstan-ñi-ma.||
tibetan.dlc.xml|007366614-9|Mkhas paʾi dbaṅ po Dge-ʾdun-blo-bzaṅg gis mdzad paʾi thun moṅ bsds [i.e. bsdus] raʾi rnam gzhag :a clear and succinct explanation of the collected topics /by Dge-ʾdun-blo-bzaṅ.|95900690|Delhi :Nagwang Dorjee,1990.|Dge-ʾdun-blo-bzaṅ.||
tibetan.dlc.xml|007366615-7|Mtshad ma rnam ʼgrel gyi thal ʼphraṅ [i.e. ʼphreṅ] mkhas pa mgu baʼi rgyan mtha [sic] dpyod :dialectical discussion on Pramanavardika [sic] adorning the evolved scholars /Chos-ʼbyor-dpal-bzang.|95900692|Delhi :Nagwang Dorjee,1988.|Chos-ʼbyor-dpal-bzang.||
tibetan.dlc.xml|007366616-5|Bkr[a]s-lhun Rgyud-pa Gr[w]a-tshaṅ gi thun mong ma yin paʾi bskang gso :special prayers to dharma protectors of the Tantric College of Tashi Lhunpo Monastery.|95900693|Delhi :Ngawang Dorjee,1988.|||
tibetan.dlc.xml|007366617-3|Bcom ldan ʾdas dpal dus kyi ʾkhor loʾi sku gsuṅ thugs yoṅs su rdzogs paʾi dkyil ʾkhor gyi sgrub thabs mkhas grub źal luṅ /[Blo-bzaṅ-rgya-mtsho ... et al.].|95900697|[India? :s.l. ;1994?]|||
tibetan.dlc.xml|007366618-1|Hor-gtsaṅ ʼJigs-med kyi sñan rtsom phyogs bsgrigs.|95900689|[Dharamsala :s.n.,1994]-2002.|ʼJigs-med,Hor-gtsaṅ,1967-||
tibetan.dlc.xml|007366619-X|Legs bśad me tog chun po /Ṅag-dbaṅ-rgya-mtsho = Bouquet of moral lessons / Nawang Gyatso.|94905733|[Leh, Ladakh, J &amp; K State :N. Gyatso,1992]|Nag-dbaṅ-rgya-mtsho.||
tibetan.dlc.xml|007366621-1|Klon-chen Sñiṅ-thig rtsa pod =Klong-chen Nying-thig rtsa pod /[revealed by Rigdzin Jigme Lingpa].|95900698|Bodhgaya, Bihar, India :Shechen Publications,c1994.|ʼJigs-med-gliṅ-pa Raṅ-byuṅ-rdo-rje,1729 or 1730-1798.|8174720006 (set)|
tibetan.dlc.xml|007366622-X|Rgyal-thaṅ dpaʾ bo Dbaṅ-phyug-steṅ-paʾi dpaʾ baʾi gtam rgyud rdo rje srog ldan /zin bris ʾdebs po Ṅag-dbaṅ-chos-ʾphel ; phyogs sgrig pa rigs slob ʾgan ʾdzin Blo-bzaṅ-rgya-mtsho.|94907125|[Dharamsala? :Ṅag-dbaṅ-chos-ʾphel,1994?]|Ṅag-dbaṅ-chos-ʾphel,ʾA-yaṅ-sgaṅ.||
tibetan.dlc.xml|007366627-0|My foot print in the pages of history /by Jedun Jampal Legmon.|95906032|Delhi :Nagwang Topgyal,1990.|Rje-druṅ ʾJam-dpal-legs-smon,1937-||
tibetan.dlc.xml|007366628-9|Mnyam med dpal ldan ʾBrug-paʾi chos sruṅ yoṅs rdzogs kyi gsol mchod dgu gtor nag ʾgros su bkod pa ʾphrin las myur ʾgrub =Collected propitiatory rites for the host of tutelary and protective deities of ʾBrug-pa Ddar [i.e. Bkaʾ]-rgyud-pa according to the liturgy of Byar Gsaṅ-sṅags-chos-gliṅ Monastery.|95900703|Darjeeling, W.B., India :Kargyud Sungrab Nyamso Khaṅ,1992.|||
tibetan.dlc.xml|007366645-9|Bod kyi ris med dgon sde khag gi lo rgyus mes poʾi gces nor =History of Tibetan monasteries /by Ladrang Kalsang.|95910245|Delhi :L. Kalsang,1995-|Bla-braṅ Skal-bzaṅ.||
tibetan.dlc.xml|007366648-3|The collected works (gsung ʾbum) of Vth Dalai Lama Ngag-dbang-blo-bzang-rgya-mtsho.|95910250|Gangtok, Sikkim :Sikkim Research Institute of Tibetology,1991-1995.|Ṅag-dbaṅ-blo-bzaṅ-rgya-mtsho,Dalai Lama V,1617-1682.||W294
tibetan.dlc.xml|007366649-1|Yon tan rin po cheʼi mdzod kyi mchan ʼgrel theg gsum bdud rtsiʼi nying khu :a detailed commentary expanding the text of ʼJigs-med-glin-paʼs masterpiece of Buddhist philosophy, the yon tan mdzod /by Bkaʼ-ʼgyur Rin-po-che Klong-chen Ye-shes-rdo-rje, 1898-1975 ; edited by Kyabje Dilgo Khyentse Rinpoche, 1910-1991 and reproduced from a recently calligraphed manuscript.|95910608|Delhi :Shechen Publications,1991.|Kloṅ-chen-pa Ye-śes-rdo-rje,Kanjur Rinpoche.||W27918
tibetan.dlc.xml|007366668-8|A 17th century Sa-skya-pa manual of elementary dialectics =Bsdus gzhung rig pa mi zad paʾi gter mdzod ʾdod ʾjoʾi ba mo /by Rta-nag Thub-bstan Mkhan-po Chos-rnam-rgyal.|95900727|New Delhi :Ngawang Topgyal,1992.|Chos-rnam-rgyal,Rta-nag Thub-bstan Mkhan-po.||W23223
tibetan.dlc.xml|007366675-0|Rdzogs-pa-chen-poʾi ñams len dmar khrid kyi zin thun grub paʾi zhal luṅ =Ven. Khen Rinpoche Kunga Gyaltshen's oral teachings on Dzogchen /noted down by H.H. 68th Je Khenpo Yon-tan-ʾod.|95904592|Kathmandu, Nepal :Āchārya Shedup Tenzin,1991.|Kunga Gyaltshen,Khen Rinpoche.||
tibetan.dlc.xml|007385616-9|Bdud-ʼjoms gter byon Bde chen źiṅ sbyoṅ gi cho ga ʼbrel tshad don ldan Thar lam sgo ʼbyed ces bya ba bźugs so /[ʼJigs-bral-ye-śes-rdo-rjes spel]|73905613|[Ka-sbug :s.n.,1972]|Bdud-ʼjoms ʼJigs-bral-ye-śes-rdo-rje,1904-1987.||
tibetan.dlc.xml|007385640-1|Bde chen źiṅ bkod kyi mdo bsdus pa theg pa chen po źes bya ba bźugs so.|85903209|[Rumtek, Sikkim :s.n.,1972]|||
tibetan.dlc.xml|007385717-3|A 15th century Tibetan compendium of knowledge;the Bśad mdzod yid bzhin nor bu. Edited by Lokesh Chandra, with an introd. by E. Gene Smith.|78905367|New Delhi[Sharada Rani]1969.|Don-dam-smra-baʾi-seṅge.||
tibetan.dlc.xml|007385736-X|Bcom ldan ʼdas dpal dus kyi ʼkhor loʼi sgrub dkyil gyi rnam bśad chen mo Rje Tā-ra-nā-thaʼi gsuṅ las dkyus kyi tshig don rnams mṅon du phyuṅ ba rdo rje rin po cheʼi phra tshom :the diamond clusters, the essential points extracted from the great commentaries of Tāranātha on the Sādhana and Maṇdala Ritual of the Kālachakra Tantra of Jo-nang tradition /by Khenpo Lodo Donyo.|93910729|Darjeeling, W.B. :Bokar Ngedon Choekhor Ling Monastery,1993.|Tāranātha,Jo-naṅ-pa,1575-||W23838
tibetan.dlc.xml|007385737-8|The biography of Rwa Lo-tsa-ba Rdo-rje-grags =Mthu stobs dbang phyug rje btsun Rwa Lo-tsa-baʼi rnam par thar pa kun khyab snyan paʼi rnga sgra /by Rwa Ye-shes-seng-ge.|94903279|New Delhi :Nagwang Topgyal,1991.|Ye-śes-seṅ-ge,Rwa,active 12th century.||
tibetan.dlc.xml|007385986-9|Dmar ser can źes ʾbyuṅ ba gsum ldan me mo sbrul loʾi leʾu tho byed grub zuṅ ʾbrel mkhas paʾi mgul rgyan bźuṭ /Bstan-ʾdzin-chos bzaṅ.|77905314|[Di-lli :Bstan-ʾdzin-chos-bzaṅ,1976.|Bstan-ʾdzin-chos-bzaṅ.||
tibetan.dlc.xml|007385988-5|Bod yul gyi brda'i skad las gyur pa rnams gtan la phab pa legs par sbyar ba'i sgra bsgyur bstan bcos le tshan sum cu pa :a Tibetan dictionary of Sanskrit equivalents /by De'u-dmar Dge-śes Bstan-'dzin-phun-tshogs.|73901648 /SA|Palampur, H. P. :Sungrab Nyamso Gyunphel Parkhang, Tibetan Craft Community,1973.|Bstan-ʼdzin-phun-tshogs,Dil-dmar Dge-bśes,active 18th century.||
tibetan.dlc.xml|007385989-3|Roṅ zom bkaʼ ʼbum :a collection of writings /by Roṅ-zom Chos-kyi-bzaṅ-po.|77902743 /SA|Thimphu :Kunsang Topgay,1976.|Roṅ-zom Chos-kyi-bzaṅ-po,active 11th century.||
tibetan.dlc.xml|007385990-7|Dgaʾ ldan Śar rtse Nor gliṅ Grwa tshaṅ gi chos ʾbyuṅ jam dpal sñiṅ poʾi dgoṅs rgyan mdzes par byed paʾi legs bśad dpyad gsum rnam dag nor buʾi phra tshom :a detailed account of the history of the Śar-rtse Grwa-tshaṅ of Dgaʾ-Idan and its abbots and incarnations, supplementing the work of Grags-pa-mkhas-grub /written by Dze-smad Sprul-sku Blo-bzaṅ-dpal-ldan-bstan-ʾdzin-yar-rgyas under the inspiration of his teacher Khri-byaṅ Rin-po-che.|75900890 /SA|New Delhi :Nawang Sopa,1975.|Dze-smad Blo-bzaṅ-dpal-ldan,1927-||
tibetan.dlc.xml|007385991-5|Rnal ʾbyor gyi dbaṅ phyug dam pa Rje btsun Mi-la-ras-paʾi rnam thar thar pa daṅ thams cad mkhyen paʾi lam ston bźugs so /[Rus-paʾ-rgyan-can i.e. Gtsaṅ-smyon He-ru-ka].|75904277 /SA|[Mu-na-li :A-pho Bla-braṅ,1975]|Gtsaṅ-smyon He-ru-ka,1452-1507.||
tibetan.dlc.xml|007385992-3|Mthu daṅ stobs kyis che baʼi bstan sruṅ chen po Rdo-rje-śug-ldan-rtsal gyi byuṅ ba brjod pa pha rgod bla maʼi źal gyi dbud rtsiʼi chu khur brtsegs śiṅ ʼjigs ruṅ glog źags ʼgyu baʼi sprin nag ʼkhrugs paʼi ṅa ro źes bya ba bźugs so /[Dzesmad Sprul-miṅ-pa Blo-bzaṅ-dpal-ldan-bstan-ʼdzin-yar-rgyas su ʼbod pas sbyar].|74900060 /SA|[Delhi :s.n.,1973]|Dze-smad Blo-bzaṅ-dpal-ldan,1927-||
tibetan.dlc.xml|007385994-X|Dkyil ʾkhor thams cad kyi ṅo bo bla ma mchod paʾi cho ga gźan phan las daṅ bcas pa Tshogs chen śiṅ rta źes bya ba bźugs so /[ʾJigs-bral-ye-śes-rdo-rjes bris].|74900158|[Ma-na-li :s.n.,1973].|Bdud-ʾjoms ʾJigs-bral-ye-śes-rdo-rje,1904-1987.||
tibetan.dlc.xml|007385995-8|The collected works (gsuṅ ʾbum) of the Fifth Bde-chen-chos-ʾkhor Yoṅs-ʾdzin Sprul-sku Ye-śes-grub-pa.|74900820|Delhi :Topden Tshering,1974.|Ye-śes-grub-pa,Bde-chen-chos-ʾkhor Yoṅs-ʾdzin V,1781-1845.||
tibetan.dlc.xml|007385996-6|Thaṅ stoṅ sñan brgyud;a treasured collection of Gcod practices received by Thaṅ-stoṅ Rgyal-po in a vision of Vārāhī in the Raśmīśvara Cemetery in Kashmir.Reproduced from MSS. in the possession of Gongna Tulku of Derge Gonsar Monastery by Trayang.|73903240 /SA/r812|New Delhi,1973.|Thaṅ-stoṅ-rgyal-po,active 15th century.||
